timestamp, xKp, xKr, xTh1, xTh2, xTh3, xTh4, yKp, yKr, yTh1, yTh2, yTh3, yTh4, thKp, thKr, thTh1, thTh2, thTh3, thTh4
2022-02-17 14:15:27.502, 55.01, 54.14, 113.70, 0.05, 0.32, -0.32, 103.56, 119.65, 111.62, 0.97, 1.12, 0.53, 686.76, 719.87, 300.82, 9.49, 5.88, -20.47
2022-02-17 14:15:30.429, 55.01, 54.14, 113.70, 0.05, 0.32, -0.32, 103.56, 119.65, 111.62, 0.97, 1.12, 0.53, 686.76, 719.87, 300.82, 9.49, 5.88, -20.47
2022-02-17 14:15:30.517, 55.06, 54.14, 113.69, 0.06, 0.29, -0.31, 103.58, 119.68, 111.62, 0.97, 1.12, 0.53, 686.89, 719.87, 300.80, 9.42, 5.79, -20.37
2022-02-17 14:15:33.411, 55.06, 54.14, 113.69, 0.06, 0.29, -0.31, 103.58, 119.68, 111.62, 0.97, 1.12, 0.53, 686.89, 719.87, 300.80, 9.42, 5.79, -20.37
2022-02-17 14:15:33.476, 55.06, 54.14, 113.69, 0.06, 0.29, -0.31, 103.67, 119.67, 111.61, 0.96, 1.11, 0.52, 687.05, 719.87, 300.79, 9.41, 5.76, -20.35
2022-02-17 14:15:36.420, 55.06, 54.14, 113.69, 0.06, 0.29, -0.31, 103.67, 119.67, 111.61, 0.96, 1.11, 0.52, 687.05, 719.87, 300.79, 9.41, 5.76, -20.35
2022-02-17 14:15:36.501, 55.10, 54.14, 113.69, 0.09, 0.27, -0.31, 103.77, 119.67, 111.60, 0.96, 1.10, 0.51, 687.44, 719.87, 300.75, 9.16, 5.52, -20.10
2022-02-17 14:15:39.421, 55.10, 54.14, 113.69, 0.09, 0.27, -0.31, 103.77, 119.67, 111.60, 0.96, 1.10, 0.51, 687.44, 719.87, 300.75, 9.16, 5.52, -20.10
2022-02-17 14:15:39.511, 55.10, 54.14, 113.69, 0.09, 0.27, -0.31, 103.96, 119.62, 111.58, 0.95, 1.09, 0.49, 687.65, 719.87, 300.73, 9.09, 5.45, -20.04
2022-02-17 14:15:42.410, 55.10, 54.14, 113.69, 0.09, 0.27, -0.31, 103.96, 119.62, 111.58, 0.95, 1.09, 0.49, 687.65, 719.87, 300.73, 9.09, 5.45, -20.04
2022-02-17 14:15:42.492, 55.11, 54.14, 113.69, 0.10, 0.26, -0.31, 103.24, 120.67, 111.65, 0.98, 1.12, 0.55, 688.20, 719.87, 300.67, 8.86, 5.23, -19.81
2022-02-17 14:15:45.408, 55.11, 54.14, 113.69, 0.10, 0.26, -0.31, 103.24, 120.67, 111.65, 0.98, 1.12, 0.55, 688.20, 719.87, 300.67, 8.86, 5.23, -19.81
2022-02-17 14:15:45.467, 55.12, 54.14, 113.69, 0.10, 0.26, -0.31, 102.98, 121.23, 111.68, 1.00, 1.13, 0.57, 688.97, 719.87, 300.59, 8.85, 5.24, -19.82
2022-02-17 14:15:48.401, 55.12, 54.14, 113.69, 0.10, 0.26, -0.31, 102.98, 121.23, 111.68, 1.00, 1.13, 0.57, 688.97, 719.87, 300.59, 8.85, 5.24, -19.82
2022-02-17 14:15:48.464, 55.13, 54.14, 113.69, 0.09, 0.27, -0.31, 101.84, 123.18, 111.79, 1.05, 1.15, 0.65, 689.08, 719.87, 300.58, 8.87, 5.24, -19.85
2022-02-17 14:15:51.417, 55.13, 54.14, 113.69, 0.09, 0.27, -0.31, 101.84, 123.18, 111.79, 1.05, 1.15, 0.65, 689.08, 719.87, 300.58, 8.87, 5.24, -19.85
2022-02-17 14:15:51.522, 55.13, 54.14, 113.69, 0.09, 0.27, -0.31, 101.24, 123.82, 111.85, 1.09, 1.15, 0.69, 689.38, 719.87, 300.55, 8.97, 5.30, -19.94
2022-02-17 14:16:01.616, 55.13, 54.14, 113.69, 0.09, 0.27, -0.31, 101.24, 123.82, 111.85, 1.09, 1.15, 0.69, 689.38, 719.87, 300.55, 8.97, 5.30, -19.94
2022-02-17 14:16:01.780, 55.13, 54.14, 113.69, 0.09, 0.27, -0.31, 101.24, 123.82, 111.85, 1.09, 1.15, 0.69, 689.38, 719.87, 300.55, 8.97, 5.30, -19.94
2022-02-17 14:16:04.722, 55.13, 54.14, 113.69, 0.09, 0.27, -0.31, 101.24, 123.82, 111.85, 1.09, 1.15, 0.69, 689.38, 719.87, 300.55, 8.97, 5.30, -19.94
2022-02-17 14:16:04.779, 55.15, 54.14, 113.68, 0.10, 0.26, -0.30, 101.14, 124.00, 111.86, 1.10, 1.18, 0.69, 690.34, 719.87, 300.46, 9.13, 5.01, -20.08
2022-02-17 14:16:07.711, 55.15, 54.14, 113.68, 0.10, 0.26, -0.30, 101.14, 124.00, 111.86, 1.10, 1.18, 0.69, 690.34, 719.87, 300.46, 9.13, 5.01, -20.08
2022-02-17 14:16:07.804, 55.16, 54.14, 113.68, 0.10, 0.25, -0.30, 101.14, 124.03, 111.86, 1.10, 1.18, 0.69, 690.49, 719.87, 300.44, 9.19, 4.96, -20.12
2022-02-17 14:16:10.715, 55.16, 54.14, 113.68, 0.10, 0.25, -0.30, 101.14, 124.03, 111.86, 1.10, 1.18, 0.69, 690.49, 719.87, 300.44, 9.19, 4.96, -20.12
2022-02-17 14:16:10.804, 55.18, 54.14, 113.68, 0.11, 0.23, -0.29, 101.20, 124.07, 111.86, 1.10, 1.18, 0.69, 691.22, 719.87, 300.37, 9.33, 4.82, -20.33
2022-02-17 14:16:13.710, 55.18, 54.14, 113.68, 0.11, 0.23, -0.29, 101.20, 124.07, 111.86, 1.10, 1.18, 0.69, 691.22, 719.87, 300.37, 9.33, 4.82, -20.33
2022-02-17 14:16:13.803, 55.24, 54.14, 113.67, 0.12, 0.20, -0.26, 101.31, 124.06, 111.85, 1.09, 1.17, 0.69, 691.51, 719.87, 300.34, 9.32, 4.82, -20.39
2022-02-17 14:16:16.735, 55.24, 54.14, 113.67, 0.12, 0.20, -0.26, 101.31, 124.06, 111.85, 1.09, 1.17, 0.69, 691.51, 719.87, 300.34, 9.32, 4.82, -20.39
2022-02-17 14:16:16.817, 55.27, 54.14, 113.67, 0.12, 0.18, -0.24, 101.17, 124.54, 111.86, 1.13, 1.19, 0.71, 694.77, 719.87, 300.01, 9.93, 4.21, -21.00
2022-02-17 14:16:19.717, 55.27, 54.14, 113.67, 0.12, 0.18, -0.24, 101.17, 124.54, 111.86, 1.13, 1.19, 0.71, 694.77, 719.87, 300.01, 9.93, 4.21, -21.00
2022-02-17 14:16:19.806, 55.28, 54.14, 113.67, 0.12, 0.19, -0.25, 101.36, 124.45, 111.84, 1.11, 1.19, 0.69, 695.09, 719.87, 299.98, 9.97, 4.17, -21.04
2022-02-17 14:16:22.718, 55.28, 54.14, 113.67, 0.12, 0.19, -0.25, 101.36, 124.45, 111.84, 1.11, 1.19, 0.69, 695.09, 719.87, 299.98, 9.97, 4.17, -21.04
2022-02-17 14:16:22.791, 55.30, 54.14, 113.67, 0.12, 0.17, -0.24, 100.82, 125.18, 111.89, 1.16, 1.20, 0.73, 696.09, 719.87, 299.88, 9.92, 4.22, -20.99
2022-02-17 14:16:25.743, 55.30, 54.14, 113.67, 0.12, 0.17, -0.24, 100.82, 125.18, 111.89, 1.16, 1.20, 0.73, 696.09, 719.87, 299.88, 9.92, 4.22, -20.99
2022-02-17 14:16:25.854, 55.30, 54.14, 113.67, 0.12, 0.18, -0.24, 100.22, 126.19, 111.95, 1.20, 1.21, 0.76, 696.44, 719.87, 299.85, 9.88, 4.26, -20.96
2022-02-17 14:16:28.737, 55.30, 54.14, 113.67, 0.12, 0.18, -0.24, 100.22, 126.19, 111.95, 1.20, 1.21, 0.76, 696.44, 719.87, 299.85, 9.88, 4.26, -20.96
2022-02-17 14:16:28.791, 55.30, 54.14, 113.67, 0.12, 0.18, -0.24, 100.22, 126.17, 111.96, 1.21, 1.21, 0.76, 696.46, 719.87, 299.85, 9.88, 4.26, -20.96
2022-02-17 14:16:31.722, 55.30, 54.14, 113.67, 0.12, 0.18, -0.24, 100.22, 126.17, 111.96, 1.21, 1.21, 0.76, 696.46, 719.87, 299.85, 9.88, 4.26, -20.96
2022-02-17 14:16:31.793, 55.30, 54.14, 113.67, 0.12, 0.18, -0.24, 100.27, 126.31, 111.95, 1.20, 1.21, 0.76, 696.49, 719.87, 299.84, 9.90, 4.24, -20.97
2022-02-17 14:16:39.472, 55.30, 54.14, 113.67, 0.12, 0.18, -0.24, 100.27, 126.31, 111.95, 1.20, 1.21, 0.76, 696.49, 719.87, 299.84, 9.90, 4.24, -20.97
2022-02-17 14:16:39.688, 55.30, 54.14, 113.67, 0.12, 0.18, -0.24, 100.27, 126.31, 111.95, 1.20, 1.21, 0.76, 696.49, 719.87, 299.84, 9.90, 4.24, -20.97
2022-02-17 14:16:42.621, 55.30, 54.14, 113.67, 0.12, 0.18, -0.24, 100.27, 126.31, 111.95, 1.20, 1.21, 0.76, 696.49, 719.87, 299.84, 9.90, 4.24, -20.97
2022-02-17 14:16:42.698, 55.32, 54.14, 113.67, 0.12, 0.18, -0.25, 100.30, 126.30, 111.95, 1.20, 1.21, 0.75, 696.77, 719.87, 299.81, 9.81, 4.17, -20.91
2022-02-17 14:16:45.641, 55.32, 54.14, 113.67, 0.12, 0.18, -0.25, 100.30, 126.30, 111.95, 1.20, 1.21, 0.75, 696.77, 719.87, 299.81, 9.81, 4.17, -20.91
2022-02-17 14:16:45.722, 55.32, 54.14, 113.67, 0.11, 0.18, -0.25, 100.37, 126.29, 111.94, 1.19, 1.20, 0.75, 697.28, 719.87, 299.76, 9.68, 4.27, -21.01
2022-02-17 14:16:48.610, 55.32, 54.14, 113.67, 0.11, 0.18, -0.25, 100.37, 126.29, 111.94, 1.19, 1.20, 0.75, 697.28, 719.87, 299.76, 9.68, 4.27, -21.01
2022-02-17 14:16:48.703, 55.33, 54.14, 113.67, 0.12, 0.19, -0.26, 100.61, 126.14, 111.92, 1.19, 1.17, 0.73, 697.76, 719.87, 299.72, 9.67, 4.29, -21.05
2022-02-17 14:16:51.611, 55.33, 54.14, 113.67, 0.12, 0.19, -0.26, 100.61, 126.14, 111.92, 1.19, 1.17, 0.73, 697.76, 719.87, 299.72, 9.67, 4.29, -21.05
2022-02-17 14:16:51.694, 55.33, 54.14, 113.67, 0.12, 0.18, -0.26, 101.00, 125.91, 111.88, 1.17, 1.13, 0.70, 698.12, 719.87, 299.68, 9.74, 4.21, -20.98
2022-02-17 14:16:54.645, 55.33, 54.14, 113.67, 0.12, 0.18, -0.26, 101.00, 125.91, 111.88, 1.17, 1.13, 0.70, 698.12, 719.87, 299.68, 9.74, 4.21, -20.98
2022-02-17 14:16:54.720, 55.34, 54.14, 113.67, 0.13, 0.19, -0.26, 101.41, 125.65, 111.84, 1.16, 1.09, 0.67, 698.44, 719.87, 299.65, 9.74, 4.21, -20.98
2022-02-17 14:16:57.611, 55.34, 54.14, 113.67, 0.13, 0.19, -0.26, 101.41, 125.65, 111.84, 1.16, 1.09, 0.67, 698.44, 719.87, 299.65, 9.74, 4.21, -20.98
2022-02-17 14:16:57.695, 55.34, 54.14, 113.67, 0.13, 0.19, -0.26, 101.98, 125.30, 111.78, 1.15, 1.04, 0.64, 699.00, 719.87, 299.59, 9.77, 4.19, -20.96
2022-02-17 14:17:00.612, 55.34, 54.14, 113.67, 0.13, 0.19, -0.26, 101.98, 125.30, 111.78, 1.15, 1.04, 0.64, 699.00, 719.87, 299.59, 9.77, 4.19, -20.96
2022-02-17 14:17:00.683, 55.35, 54.14, 113.66, 0.14, 0.19, -0.27, 101.60, 125.99, 111.82, 1.16, 1.07, 0.66, 699.24, 719.87, 299.57, 9.82, 4.14, -20.91
2022-02-17 14:17:03.710, 55.35, 54.14, 113.66, 0.14, 0.19, -0.27, 101.60, 125.99, 111.82, 1.16, 1.07, 0.66, 699.24, 719.87, 299.57, 9.82, 4.14, -20.91
2022-02-17 14:17:03.910, 55.36, 54.14, 113.66, 0.13, 0.19, -0.27, 102.03, 125.88, 111.77, 1.15, 1.04, 0.63, 699.84, 719.87, 299.51, 10.12, 3.83, -20.60
2022-02-17 14:17:06.608, 55.36, 54.14, 113.66, 0.13, 0.19, -0.27, 102.03, 125.88, 111.77, 1.15, 1.04, 0.63, 699.84, 719.87, 299.51, 10.12, 3.83, -20.60
2022-02-17 14:17:06.669, 55.37, 54.14, 113.66, 0.13, 0.19, -0.27, 101.67, 126.21, 111.81, 1.16, 1.06, 0.66, 700.07, 719.87, 299.48, 10.21, 3.95, -20.72
2022-02-17 14:17:09.615, 55.37, 54.14, 113.66, 0.13, 0.19, -0.27, 101.67, 126.21, 111.81, 1.16, 1.06, 0.66, 700.07, 719.87, 299.48, 10.21, 3.95, -20.72
2022-02-17 14:17:09.700, 55.37, 54.14, 113.66, 0.13, 0.19, -0.27, 101.68, 126.54, 111.81, 1.16, 1.06, 0.66, 700.13, 719.87, 299.48, 10.23, 3.94, -20.73
2022-02-17 14:17:17.552, 55.37, 54.14, 113.66, 0.13, 0.19, -0.27, 101.68, 126.54, 111.81, 1.16, 1.06, 0.66, 700.13, 719.87, 299.48, 10.23, 3.94, -20.73
2022-02-17 14:17:17.702, 55.37, 54.14, 113.66, 0.13, 0.19, -0.27, 101.68, 126.54, 111.81, 1.16, 1.06, 0.66, 700.13, 719.87, 299.48, 10.23, 3.94, -20.73
2022-02-17 14:17:20.662, 55.37, 54.14, 113.66, 0.13, 0.19, -0.27, 101.68, 126.54, 111.81, 1.16, 1.06, 0.66, 700.13, 719.87, 299.48, 10.23, 3.94, -20.73
2022-02-17 14:17:20.904, 55.38, 54.14, 113.66, 0.13, 0.18, -0.27, 101.52, 126.92, 111.83, 1.23, 1.06, 0.70, 701.14, 719.87, 299.38, 9.81, 3.94, -20.51
2022-02-17 14:17:23.666, 55.38, 54.14, 113.66, 0.13, 0.18, -0.27, 101.52, 126.92, 111.83, 1.23, 1.06, 0.70, 701.14, 719.87, 299.38, 9.81, 3.94, -20.51
2022-02-17 14:17:23.727, 55.38, 54.14, 113.66, 0.13, 0.18, -0.27, 101.46, 127.01, 111.83, 1.24, 1.06, 0.71, 701.33, 719.87, 299.36, 9.70, 3.90, -20.40
2022-02-17 14:17:26.660, 55.38, 54.14, 113.66, 0.13, 0.18, -0.27, 101.46, 127.01, 111.83, 1.24, 1.06, 0.71, 701.33, 719.87, 299.36, 9.70, 3.90, -20.40
2022-02-17 14:17:26.752, 55.38, 54.14, 113.66, 0.13, 0.18, -0.27, 101.41, 127.11, 111.84, 1.25, 1.06, 0.72, 701.55, 719.87, 299.34, 9.57, 3.81, -20.28
2022-02-17 14:17:29.666, 55.38, 54.14, 113.66, 0.13, 0.18, -0.27, 101.41, 127.11, 111.84, 1.25, 1.06, 0.72, 701.55, 719.87, 299.34, 9.57, 3.81, -20.28
2022-02-17 14:17:29.746, 55.39, 54.14, 113.66, 0.12, 0.19, -0.26, 101.44, 127.16, 111.83, 1.25, 1.06, 0.71, 701.69, 719.87, 299.32, 9.41, 3.75, -20.12
2022-02-17 14:17:32.704, 55.39, 54.14, 113.66, 0.12, 0.19, -0.26, 101.44, 127.16, 111.83, 1.25, 1.06, 0.71, 701.69, 719.87, 299.32, 9.41, 3.75, -20.12
2022-02-17 14:17:32.783, 55.39, 54.14, 113.66, 0.12, 0.18, -0.27, 101.52, 127.17, 111.82, 1.24, 1.06, 0.71, 702.00, 719.87, 299.29, 9.38, 3.65, -20.10
2022-02-17 14:17:35.654, 55.39, 54.14, 113.66, 0.12, 0.18, -0.27, 101.52, 127.17, 111.82, 1.24, 1.06, 0.71, 702.00, 719.87, 299.29, 9.38, 3.65, -20.10
2022-02-17 14:17:35.730, 55.40, 54.14, 113.66, 0.12, 0.18, -0.26, 101.78, 127.04, 111.80, 1.22, 1.06, 0.68, 702.36, 719.87, 299.26, 9.18, 3.68, -19.91
2022-02-17 14:17:38.652, 55.40, 54.14, 113.66, 0.12, 0.18, -0.26, 101.78, 127.04, 111.80, 1.22, 1.06, 0.68, 702.36, 719.87, 299.26, 9.18, 3.68, -19.91
2022-02-17 14:17:38.731, 55.41, 54.14, 113.66, 0.13, 0.18, -0.27, 101.47, 127.60, 111.83, 1.24, 1.06, 0.70, 702.71, 719.87, 299.22, 9.05, 3.65, -19.77
2022-02-17 14:17:41.664, 55.41, 54.14, 113.66, 0.13, 0.18, -0.27, 101.47, 127.60, 111.83, 1.24, 1.06, 0.70, 702.71, 719.87, 299.22, 9.05, 3.65, -19.77
2022-02-17 14:17:41.731, 55.42, 54.14, 113.66, 0.13, 0.17, -0.27, 101.33, 128.01, 111.84, 1.25, 1.06, 0.71, 703.35, 719.87, 299.16, 8.73, 3.90, -19.45
2022-02-17 14:17:44.665, 55.42, 54.14, 113.66, 0.13, 0.17, -0.27, 101.33, 128.01, 111.84, 1.25, 1.06, 0.71, 703.35, 719.87, 299.16, 8.73, 3.90, -19.45
2022-02-17 14:17:44.726, 55.42, 54.14, 113.66, 0.13, 0.17, -0.27, 100.81, 128.61, 111.90, 1.28, 1.06, 0.74, 703.69, 719.87, 299.12, 8.63, 3.90, -19.35
2022-02-17 14:17:47.651, 55.42, 54.14, 113.66, 0.13, 0.17, -0.27, 100.81, 128.61, 111.90, 1.28, 1.06, 0.74, 703.69, 719.87, 299.12, 8.63, 3.90, -19.35
2022-02-17 14:17:47.737, 55.42, 54.14, 113.66, 0.13, 0.17, -0.27, 100.75, 128.84, 111.90, 1.28, 1.06, 0.74, 703.85, 719.87, 299.11, 8.59, 3.89, -19.32
2022-02-17 14:17:52.562, 55.42, 54.14, 113.66, 0.13, 0.17, -0.27, 100.75, 128.84, 111.90, 1.28, 1.06, 0.74, 703.85, 719.87, 299.11, 8.59, 3.89, -19.32
2022-02-17 14:17:52.731, 55.42, 54.14, 113.66, 0.13, 0.17, -0.27, 100.75, 128.84, 111.90, 1.28, 1.06, 0.74, 703.85, 719.87, 299.11, 8.59, 3.89, -19.32
2022-02-17 14:17:55.671, 55.42, 54.14, 113.66, 0.13, 0.17, -0.27, 100.75, 128.84, 111.90, 1.28, 1.06, 0.74, 703.85, 719.87, 299.11, 8.59, 3.89, -19.32
2022-02-17 14:17:55.754, 55.43, 54.14, 113.66, 0.13, 0.17, -0.27, 100.63, 129.04, 111.91, 1.31, 1.11, 0.76, 705.07, 719.87, 298.98, 8.21, 4.28, -19.70
2022-02-17 14:17:58.708, 55.43, 54.14, 113.66, 0.13, 0.17, -0.27, 100.63, 129.04, 111.91, 1.31, 1.11, 0.76, 705.07, 719.87, 298.98, 8.21, 4.28, -19.70
2022-02-17 14:17:58.768, 55.44, 54.14, 113.66, 0.12, 0.17, -0.26, 100.70, 129.01, 111.91, 1.30, 1.09, 0.76, 705.33, 719.87, 298.96, 8.25, 4.24, -19.71
2022-02-17 14:18:01.669, 55.44, 54.14, 113.66, 0.12, 0.17, -0.26, 100.70, 129.01, 111.91, 1.30, 1.09, 0.76, 705.33, 719.87, 298.96, 8.25, 4.24, -19.71
2022-02-17 14:18:01.747, 55.44, 54.14, 113.66, 0.13, 0.17, -0.27, 100.68, 129.08, 111.91, 1.30, 1.10, 0.76, 705.76, 719.87, 298.92, 8.26, 4.23, -19.70
2022-02-17 14:18:04.680, 55.44, 54.14, 113.66, 0.13, 0.17, -0.27, 100.68, 129.08, 111.91, 1.30, 1.10, 0.76, 705.76, 719.87, 298.92, 8.26, 4.23, -19.70
2022-02-17 14:18:04.756, 55.46, 54.14, 113.66, 0.12, 0.17, -0.26, 101.00, 128.89, 111.88, 1.28, 1.06, 0.75, 705.84, 719.87, 298.91, 8.26, 4.23, -19.71
2022-02-17 14:18:07.678, 55.46, 54.14, 113.66, 0.12, 0.17, -0.26, 101.00, 128.89, 111.88, 1.28, 1.06, 0.75, 705.84, 719.87, 298.91, 8.26, 4.23, -19.71
2022-02-17 14:18:07.771, 55.47, 54.14, 113.65, 0.13, 0.17, -0.27, 101.07, 128.94, 111.87, 1.28, 1.06, 0.75, 706.31, 719.87, 298.86, 8.26, 4.22, -19.71
2022-02-17 14:18:10.671, 55.47, 54.14, 113.65, 0.13, 0.17, -0.27, 101.07, 128.94, 111.87, 1.28, 1.06, 0.75, 706.31, 719.87, 298.86, 8.26, 4.22, -19.71
2022-02-17 14:18:10.733, 55.49, 54.14, 113.65, 0.12, 0.17, -0.26, 101.54, 128.68, 111.82, 1.25, 1.02, 0.74, 706.36, 719.87, 298.86, 8.27, 4.21, -19.69
2022-02-17 14:18:13.682, 55.49, 54.14, 113.65, 0.12, 0.17, -0.26, 101.54, 128.68, 111.82, 1.25, 1.02, 0.74, 706.36, 719.87, 298.86, 8.27, 4.21, -19.69
2022-02-17 14:18:13.839, 55.50, 54.14, 113.65, 0.12, 0.17, -0.26, 101.16, 129.11, 111.86, 1.27, 1.05, 0.75, 706.80, 719.87, 298.81, 8.37, 4.11, -19.59
2022-02-17 14:18:16.713, 55.50, 54.14, 113.65, 0.12, 0.17, -0.26, 101.16, 129.11, 111.86, 1.27, 1.05, 0.75, 706.80, 719.87, 298.81, 8.37, 4.11, -19.59
2022-02-17 14:18:16.813, 55.50, 54.14, 113.65, 0.11, 0.17, -0.26, 100.91, 129.35, 111.89, 1.28, 1.07, 0.75, 706.88, 719.87, 298.80, 8.41, 4.08, -19.56
2022-02-17 14:18:19.674, 55.50, 54.14, 113.65, 0.11, 0.17, -0.26, 100.91, 129.35, 111.89, 1.28, 1.07, 0.75, 706.88, 719.87, 298.80, 8.41, 4.08, -19.56
2022-02-17 14:18:19.834, 55.50, 54.14, 113.65, 0.11, 0.17, -0.25, 100.88, 129.31, 111.89, 1.28, 1.07, 0.75, 706.88, 719.87, 298.80, 8.41, 4.08, -19.56
2022-02-17 14:18:22.670, 55.50, 54.14, 113.65, 0.11, 0.17, -0.25, 100.88, 129.31, 111.89, 1.28, 1.07, 0.75, 706.88, 719.87, 298.80, 8.41, 4.08, -19.56
2022-02-17 14:18:22.725, 55.51, 54.14, 113.65, 0.11, 0.17, -0.26, 100.86, 129.86, 111.89, 1.29, 1.06, 0.75, 706.99, 719.87, 298.79, 8.38, 4.05, -19.59
