timestamp, xKp, xKr, xTh1, xTh2, xTh3, xTh4, yKp, yKr, yTh1, yTh2, yTh3, yTh4, thKp, thKr, thTh1, thTh2, thTh3, thTh4
2022-02-17 14:04:12.085, 55.10, 54.14, 113.69, -0.01, 0.34, -0.28, 106.71, 114.90, 111.31, 0.78, 0.74, 0.37, 686.97, 719.87, 300.80, 8.38, 5.58, -20.49
2022-02-17 14:04:12.146, 55.11, 54.14, 113.69, -0.02, 0.35, -0.28, 106.67, 115.07, 111.31, 0.78, 0.74, 0.38, 687.88, 719.87, 300.70, 8.17, 5.37, -20.29
2022-02-17 14:04:15.081, 55.11, 54.14, 113.69, -0.02, 0.35, -0.28, 106.67, 115.07, 111.31, 0.78, 0.74, 0.38, 687.88, 719.87, 300.70, 8.17, 5.37, -20.29
2022-02-17 14:04:15.145, 55.11, 54.14, 113.69, -0.02, 0.35, -0.28, 107.08, 114.78, 111.27, 0.78, 0.72, 0.34, 688.52, 719.87, 300.64, 7.98, 5.18, -20.10
2022-02-17 14:04:18.090, 55.11, 54.14, 113.69, -0.02, 0.35, -0.28, 107.08, 114.78, 111.27, 0.78, 0.72, 0.34, 688.52, 719.87, 300.64, 7.98, 5.18, -20.10
2022-02-17 14:04:18.155, 55.13, 54.14, 113.68, -0.04, 0.36, -0.29, 107.11, 114.91, 111.27, 0.77, 0.72, 0.34, 689.27, 719.87, 300.57, 7.89, 5.09, -20.01
2022-02-17 14:04:21.080, 55.13, 54.14, 113.68, -0.04, 0.36, -0.29, 107.11, 114.91, 111.27, 0.77, 0.72, 0.34, 689.27, 719.87, 300.57, 7.89, 5.09, -20.01
2022-02-17 14:04:21.142, 55.14, 54.14, 113.68, -0.05, 0.36, -0.29, 107.62, 114.63, 111.22, 0.77, 0.69, 0.31, 689.65, 719.87, 300.53, 7.69, 4.89, -19.81
2022-02-17 14:04:24.094, 55.14, 54.14, 113.68, -0.05, 0.36, -0.29, 107.62, 114.63, 111.22, 0.77, 0.69, 0.31, 689.65, 719.87, 300.53, 7.69, 4.89, -19.81
2022-02-17 14:04:24.161, 55.18, 54.14, 113.68, -0.08, 0.39, -0.29, 107.88, 114.76, 111.19, 0.76, 0.68, 0.29, 690.26, 719.87, 300.47, 7.71, 4.91, -19.83
2022-02-17 14:04:27.085, 55.18, 54.14, 113.68, -0.08, 0.39, -0.29, 107.88, 114.76, 111.19, 0.76, 0.68, 0.29, 690.26, 719.87, 300.47, 7.71, 4.91, -19.83
2022-02-17 14:04:27.155, 55.18, 54.14, 113.68, -0.07, 0.38, -0.29, 106.89, 116.32, 111.29, 0.78, 0.72, 0.35, 690.70, 719.87, 300.42, 7.62, 4.81, -19.74
2022-02-17 14:04:30.086, 55.18, 54.14, 113.68, -0.07, 0.38, -0.29, 106.89, 116.32, 111.29, 0.78, 0.72, 0.35, 690.70, 719.87, 300.42, 7.62, 4.81, -19.74
2022-02-17 14:04:30.152, 55.19, 54.14, 113.68, -0.08, 0.39, -0.29, 105.59, 118.38, 111.42, 0.82, 0.77, 0.44, 691.52, 719.87, 300.34, 7.71, 4.90, -19.83
2022-02-17 14:04:34.044, 55.19, 54.14, 113.68, -0.08, 0.39, -0.29, 105.59, 118.38, 111.42, 0.82, 0.77, 0.44, 691.52, 719.87, 300.34, 7.71, 4.90, -19.83
2022-02-17 14:04:34.302, 55.19, 54.14, 113.68, -0.08, 0.39, -0.29, 105.59, 118.38, 111.42, 0.82, 0.77, 0.44, 691.52, 719.87, 300.34, 7.71, 4.90, -19.83
2022-02-17 14:04:37.136, 55.19, 54.14, 113.68, -0.08, 0.39, -0.29, 105.59, 118.38, 111.42, 0.82, 0.77, 0.44, 691.52, 719.87, 300.34, 7.71, 4.90, -19.83
2022-02-17 14:04:37.241, 55.23, 54.14, 113.68, -0.09, 0.37, -0.28, 105.69, 118.30, 111.41, 0.80, 0.77, 0.43, 691.82, 719.87, 300.31, 7.75, 4.86, -19.86
2022-02-17 14:04:40.124, 55.23, 54.14, 113.68, -0.09, 0.37, -0.28, 105.69, 118.30, 111.41, 0.80, 0.77, 0.43, 691.82, 719.87, 300.31, 7.75, 4.86, -19.86
2022-02-17 14:04:40.270, 55.25, 54.14, 113.67, -0.09, 0.34, -0.26, 105.75, 118.28, 111.40, 0.79, 0.77, 0.42, 692.15, 719.87, 300.28, 7.83, 4.78, -19.95
2022-02-17 14:04:43.135, 55.25, 54.14, 113.67, -0.09, 0.34, -0.26, 105.75, 118.28, 111.40, 0.79, 0.77, 0.42, 692.15, 719.87, 300.28, 7.83, 4.78, -19.95
2022-02-17 14:04:43.195, 55.28, 54.14, 113.67, -0.10, 0.32, -0.24, 106.00, 118.13, 111.38, 0.76, 0.76, 0.40, 692.46, 719.87, 300.25, 7.83, 4.78, -19.95
2022-02-17 14:04:46.125, 55.28, 54.14, 113.67, -0.10, 0.32, -0.24, 106.00, 118.13, 111.38, 0.76, 0.76, 0.40, 692.46, 719.87, 300.25, 7.83, 4.78, -19.95
2022-02-17 14:04:46.223, 55.30, 54.14, 113.67, -0.10, 0.29, -0.22, 106.15, 118.08, 111.36, 0.74, 0.75, 0.39, 692.73, 719.87, 300.22, 7.95, 4.66, -20.06
2022-02-17 14:04:49.120, 55.30, 54.14, 113.67, -0.10, 0.29, -0.22, 106.15, 118.08, 111.36, 0.74, 0.75, 0.39, 692.73, 719.87, 300.22, 7.95, 4.66, -20.06
2022-02-17 14:04:49.202, 55.32, 54.14, 113.67, -0.11, 0.27, -0.21, 106.40, 118.01, 111.34, 0.72, 0.75, 0.37, 693.14, 719.87, 300.18, 8.10, 4.51, -20.21
2022-02-17 14:04:52.125, 55.32, 54.14, 113.67, -0.11, 0.27, -0.21, 106.40, 118.01, 111.34, 0.72, 0.75, 0.37, 693.14, 719.87, 300.18, 8.10, 4.51, -20.21
2022-02-17 14:04:52.206, 55.35, 54.14, 113.66, -0.11, 0.25, -0.19, 106.74, 117.81, 111.30, 0.69, 0.74, 0.35, 693.38, 719.87, 300.16, 8.17, 4.44, -20.28
2022-02-17 14:04:55.133, 55.35, 54.14, 113.66, -0.11, 0.25, -0.19, 106.74, 117.81, 111.30, 0.69, 0.74, 0.35, 693.38, 719.87, 300.16, 8.17, 4.44, -20.28
2022-02-17 14:04:55.198, 55.37, 54.14, 113.66, -0.12, 0.23, -0.17, 106.82, 118.00, 111.29, 0.68, 0.74, 0.35, 693.95, 719.87, 300.10, 8.23, 4.37, -20.34
2022-02-17 14:04:58.133, 55.37, 54.14, 113.66, -0.12, 0.23, -0.17, 106.82, 118.00, 111.29, 0.68, 0.74, 0.35, 693.95, 719.87, 300.10, 8.23, 4.37, -20.34
2022-02-17 14:04:58.210, 55.37, 54.14, 113.66, -0.12, 0.22, -0.17, 106.82, 118.28, 111.29, 0.68, 0.74, 0.35, 694.44, 719.87, 300.05, 8.43, 4.17, -20.56
2022-02-17 14:05:01.122, 55.37, 54.14, 113.66, -0.12, 0.22, -0.17, 106.82, 118.28, 111.29, 0.68, 0.74, 0.35, 694.44, 719.87, 300.05, 8.43, 4.17, -20.56
2022-02-17 14:05:01.210, 55.39, 54.14, 113.66, -0.12, 0.21, -0.16, 105.65, 120.10, 111.41, 0.76, 0.78, 0.38, 694.84, 719.87, 300.01, 8.14, 4.46, -20.27
2022-02-17 14:05:04.130, 55.39, 54.14, 113.66, -0.12, 0.21, -0.16, 105.65, 120.10, 111.41, 0.76, 0.78, 0.38, 694.84, 719.87, 300.01, 8.14, 4.46, -20.27
2022-02-17 14:05:04.193, 55.41, 54.14, 113.66, -0.12, 0.20, -0.14, 104.81, 121.52, 111.50, 0.81, 0.81, 0.40, 695.06, 719.87, 299.99, 8.02, 4.58, -20.15
2022-02-17 14:05:12.325, 55.41, 54.14, 113.66, -0.12, 0.20, -0.14, 104.81, 121.52, 111.50, 0.81, 0.81, 0.40, 695.06, 719.87, 299.99, 8.02, 4.58, -20.15
2022-02-17 14:05:12.470, 55.41, 54.14, 113.66, -0.12, 0.20, -0.14, 104.81, 121.52, 111.50, 0.81, 0.81, 0.40, 695.06, 719.87, 299.99, 8.02, 4.58, -20.15
2022-02-17 14:05:15.414, 55.41, 54.14, 113.66, -0.12, 0.20, -0.14, 104.81, 121.52, 111.50, 0.81, 0.81, 0.40, 695.06, 719.87, 299.99, 8.02, 4.58, -20.15
2022-02-17 14:05:15.499, 55.42, 54.14, 113.66, -0.12, 0.20, -0.14, 104.73, 121.66, 111.50, 0.84, 0.84, 0.40, 695.38, 719.87, 299.95, 7.93, 4.66, -20.30
2022-02-17 14:05:18.413, 55.42, 54.14, 113.66, -0.12, 0.20, -0.14, 104.73, 121.66, 111.50, 0.84, 0.84, 0.40, 695.38, 719.87, 299.95, 7.93, 4.66, -20.30
2022-02-17 14:05:18.478, 55.43, 54.14, 113.66, -0.13, 0.21, -0.14, 104.62, 121.85, 111.52, 0.87, 0.86, 0.40, 695.54, 719.87, 299.94, 7.80, 4.80, -20.36
2022-02-17 14:05:21.411, 55.43, 54.14, 113.66, -0.13, 0.21, -0.14, 104.62, 121.85, 111.52, 0.87, 0.86, 0.40, 695.54, 719.87, 299.94, 7.80, 4.80, -20.36
2022-02-17 14:05:21.539, 55.44, 54.14, 113.66, -0.14, 0.21, -0.14, 104.77, 121.75, 111.50, 0.85, 0.85, 0.40, 696.03, 719.87, 299.89, 7.65, 4.93, -20.53
2022-02-17 14:05:24.411, 55.44, 54.14, 113.66, -0.14, 0.21, -0.14, 104.77, 121.75, 111.50, 0.85, 0.85, 0.40, 696.03, 719.87, 299.89, 7.65, 4.93, -20.53
2022-02-17 14:05:24.487, 55.45, 54.14, 113.65, -0.14, 0.22, -0.15, 104.67, 121.98, 111.51, 0.87, 0.87, 0.40, 696.70, 719.87, 299.82, 7.30, 5.29, -20.36
2022-02-17 14:05:27.423, 55.45, 54.14, 113.65, -0.14, 0.22, -0.15, 104.67, 121.98, 111.51, 0.87, 0.87, 0.40, 696.70, 719.87, 299.82, 7.30, 5.29, -20.36
2022-02-17 14:05:27.488, 55.46, 54.14, 113.65, -0.14, 0.21, -0.15, 104.87, 121.89, 111.49, 0.85, 0.85, 0.40, 697.86, 719.87, 299.71, 7.15, 5.43, -20.27
2022-02-17 14:05:30.415, 55.46, 54.14, 113.65, -0.14, 0.21, -0.15, 104.87, 121.89, 111.49, 0.85, 0.85, 0.40, 697.86, 719.87, 299.71, 7.15, 5.43, -20.27
2022-02-17 14:05:30.503, 55.47, 54.14, 113.65, -0.14, 0.20, -0.13, 105.01, 121.90, 111.48, 0.84, 0.84, 0.39, 698.38, 719.87, 299.65, 6.90, 5.67, -20.03
2022-02-17 14:05:33.405, 55.47, 54.14, 113.65, -0.14, 0.20, -0.13, 105.01, 121.90, 111.48, 0.84, 0.84, 0.39, 698.38, 719.87, 299.65, 6.90, 5.67, -20.03
2022-02-17 14:05:33.474, 55.49, 54.14, 113.65, -0.14, 0.19, -0.12, 105.07, 122.11, 111.47, 0.83, 0.84, 0.39, 699.17, 719.87, 299.57, 6.71, 5.87, -19.85
2022-02-17 14:05:36.402, 55.49, 54.14, 113.65, -0.14, 0.19, -0.12, 105.07, 122.11, 111.47, 0.83, 0.84, 0.39, 699.17, 719.87, 299.57, 6.71, 5.87, -19.85
2022-02-17 14:05:36.463, 55.51, 54.14, 113.65, -0.13, 0.17, -0.10, 104.98, 122.54, 111.48, 0.84, 0.84, 0.39, 699.77, 719.87, 299.51, 6.58, 5.99, -19.72
2022-02-17 14:05:39.416, 55.51, 54.14, 113.65, -0.13, 0.17, -0.10, 104.98, 122.54, 111.48, 0.84, 0.84, 0.39, 699.77, 719.87, 299.51, 6.58, 5.99, -19.72
2022-02-17 14:05:39.520, 55.53, 54.14, 113.65, -0.13, 0.17, -0.10, 103.93, 124.22, 111.58, 0.90, 0.90, 0.40, 700.77, 719.87, 299.41, 6.21, 6.36, -19.49
2022-02-17 14:05:42.411, 55.53, 54.14, 113.65, -0.13, 0.17, -0.10, 103.93, 124.22, 111.58, 0.90, 0.90, 0.40, 700.77, 719.87, 299.41, 6.21, 6.36, -19.49
2022-02-17 14:05:42.521, 55.54, 54.14, 113.65, -0.12, 0.16, -0.09, 102.65, 126.18, 111.71, 0.97, 0.96, 0.41, 701.22, 719.87, 299.37, 6.15, 6.42, -19.50
2022-02-17 14:06:11.249, 55.54, 54.14, 113.65, -0.12, 0.16, -0.09, 102.65, 126.18, 111.71, 0.97, 0.96, 0.41, 701.22, 719.87, 299.37, 6.15, 6.42, -19.50
2022-02-17 14:06:11.388, 55.54, 54.14, 113.65, -0.12, 0.16, -0.09, 102.65, 126.18, 111.71, 0.97, 0.96, 0.41, 701.22, 719.87, 299.37, 6.15, 6.42, -19.50
2022-02-17 14:06:14.334, 55.54, 54.14, 113.65, -0.12, 0.16, -0.09, 102.65, 126.18, 111.71, 0.97, 0.96, 0.41, 701.22, 719.87, 299.37, 6.15, 6.42, -19.50
2022-02-17 14:06:14.412, 55.54, 54.14, 113.65, -0.12, 0.16, -0.09, 102.59, 126.87, 111.72, 0.98, 0.97, 0.44, 701.28, 719.87, 299.36, 6.11, 6.38, -19.48
2022-02-17 14:06:17.342, 55.54, 54.14, 113.65, -0.12, 0.16, -0.09, 102.59, 126.87, 111.72, 0.98, 0.97, 0.44, 701.28, 719.87, 299.36, 6.11, 6.38, -19.48
2022-02-17 14:06:17.437, 55.56, 54.14, 113.64, -0.14, 0.17, -0.10, 102.59, 126.88, 111.72, 0.98, 0.97, 0.44, 701.47, 719.87, 299.34, 6.13, 6.43, -19.54
2022-02-17 14:06:20.336, 55.56, 54.14, 113.64, -0.14, 0.17, -0.10, 102.59, 126.88, 111.72, 0.98, 0.97, 0.44, 701.47, 719.87, 299.34, 6.13, 6.43, -19.54
2022-02-17 14:06:20.429, 55.60, 54.14, 113.64, -0.17, 0.19, -0.11, 102.70, 126.83, 111.71, 0.98, 0.96, 0.43, 701.97, 719.87, 299.29, 6.26, 6.55, -19.68
2022-02-17 14:06:23.334, 55.60, 54.14, 113.64, -0.17, 0.19, -0.11, 102.70, 126.83, 111.71, 0.98, 0.96, 0.43, 701.97, 719.87, 299.29, 6.26, 6.55, -19.68
2022-02-17 14:06:23.415, 55.61, 54.14, 113.64, -0.19, 0.20, -0.12, 102.97, 127.02, 111.68, 0.97, 0.95, 0.39, 702.16, 719.87, 299.28, 6.23, 6.52, -19.68
2022-02-17 14:06:26.339, 55.61, 54.14, 113.64, -0.19, 0.20, -0.12, 102.97, 127.02, 111.68, 0.97, 0.95, 0.39, 702.16, 719.87, 299.28, 6.23, 6.52, -19.68
2022-02-17 14:06:26.408, 55.63, 54.14, 113.64, -0.21, 0.21, -0.13, 103.17, 126.88, 111.66, 0.97, 0.94, 0.38, 702.60, 719.87, 299.23, 6.16, 6.44, -19.61
2022-02-17 14:06:29.331, 55.63, 54.14, 113.64, -0.21, 0.21, -0.13, 103.17, 126.88, 111.66, 0.97, 0.94, 0.38, 702.60, 719.87, 299.23, 6.16, 6.44, -19.61
2022-02-17 14:06:29.432, 55.64, 54.14, 113.64, -0.23, 0.22, -0.13, 103.82, 126.47, 111.60, 0.96, 0.89, 0.33, 702.90, 719.87, 299.20, 6.06, 6.34, -19.52
2022-02-17 14:06:32.337, 55.64, 54.14, 113.64, -0.23, 0.22, -0.13, 103.82, 126.47, 111.60, 0.96, 0.89, 0.33, 702.90, 719.87, 299.20, 6.06, 6.34, -19.52
2022-02-17 14:06:32.399, 55.66, 54.14, 113.63, -0.25, 0.24, -0.14, 104.06, 126.30, 111.57, 0.96, 0.89, 0.32, 703.24, 719.87, 299.17, 6.19, 6.47, -19.66
2022-02-17 14:06:35.354, 55.66, 54.14, 113.63, -0.25, 0.24, -0.14, 104.06, 126.30, 111.57, 0.96, 0.89, 0.32, 703.24, 719.87, 299.17, 6.19, 6.47, -19.66
2022-02-17 14:06:35.443, 55.67, 54.14, 113.63, -0.25, 0.23, -0.14, 104.47, 126.19, 111.53, 0.95, 0.87, 0.29, 703.83, 719.87, 299.11, 6.13, 6.37, -19.61
2022-02-17 14:06:38.334, 55.67, 54.14, 113.63, -0.25, 0.23, -0.14, 104.47, 126.19, 111.53, 0.95, 0.87, 0.29, 703.83, 719.87, 299.11, 6.13, 6.37, -19.61
2022-02-17 14:06:38.416, 55.67, 54.14, 113.63, -0.25, 0.24, -0.14, 104.08, 126.75, 111.57, 0.96, 0.89, 0.33, 704.11, 719.87, 299.08, 6.20, 6.45, -19.70
2022-02-17 14:06:41.328, 55.67, 54.14, 113.63, -0.25, 0.24, -0.14, 104.08, 126.75, 111.57, 0.96, 0.89, 0.33, 704.11, 719.87, 299.08, 6.20, 6.45, -19.70
2022-02-17 14:06:41.413, 55.69, 54.14, 113.63, -0.26, 0.24, -0.14, 104.06, 127.21, 111.57, 0.97, 0.88, 0.33, 704.59, 719.87, 299.03, 6.25, 6.44, -19.76
2022-02-17 14:06:45.415, 55.69, 54.14, 113.63, -0.26, 0.24, -0.14, 104.06, 127.21, 111.57, 0.97, 0.88, 0.33, 704.59, 719.87, 299.03, 6.25, 6.44, -19.76
2022-02-17 14:06:45.539, 55.69, 54.14, 113.63, -0.26, 0.24, -0.14, 104.06, 127.21, 111.57, 0.97, 0.88, 0.33, 704.59, 719.87, 299.03, 6.25, 6.44, -19.76
2022-02-17 14:06:48.491, 55.69, 54.14, 113.63, -0.26, 0.24, -0.14, 104.06, 127.21, 111.57, 0.97, 0.88, 0.33, 704.59, 719.87, 299.03, 6.25, 6.44, -19.76
2022-02-17 14:06:48.571, 55.69, 54.14, 113.63, -0.26, 0.23, -0.14, 104.00, 127.40, 111.58, 1.00, 0.90, 0.34, 704.90, 719.87, 299.00, 6.13, 6.53, -19.69
2022-02-17 14:06:51.484, 55.69, 54.14, 113.63, -0.26, 0.23, -0.14, 104.00, 127.40, 111.58, 1.00, 0.90, 0.34, 704.90, 719.87, 299.00, 6.13, 6.53, -19.69
2022-02-17 14:06:51.698, 55.70, 54.14, 113.63, -0.26, 0.22, -0.13, 104.01, 127.43, 111.58, 1.00, 0.90, 0.34, 705.47, 719.87, 298.95, 6.35, 6.29, -19.94
2022-02-17 14:06:54.495, 55.70, 54.14, 113.63, -0.26, 0.22, -0.13, 104.01, 127.43, 111.58, 1.00, 0.90, 0.34, 705.47, 719.87, 298.95, 6.35, 6.29, -19.94
2022-02-17 14:06:54.555, 55.71, 54.14, 113.63, -0.26, 0.20, -0.12, 104.14, 127.36, 111.56, 0.99, 0.89, 0.33, 705.67, 719.87, 298.92, 6.32, 6.32, -19.90
2022-02-17 14:06:57.500, 55.71, 54.14, 113.63, -0.26, 0.20, -0.12, 104.14, 127.36, 111.56, 0.99, 0.89, 0.33, 705.67, 719.87, 298.92, 6.32, 6.32, -19.90
2022-02-17 14:06:57.691, 55.72, 54.14, 113.63, -0.27, 0.19, -0.11, 104.32, 127.29, 111.54, 0.97, 0.89, 0.31, 705.99, 719.87, 298.89, 6.45, 6.19, -20.04
2022-02-17 14:07:00.493, 55.72, 54.14, 113.63, -0.27, 0.19, -0.11, 104.32, 127.29, 111.54, 0.97, 0.89, 0.31, 705.99, 719.87, 298.89, 6.45, 6.19, -20.04
2022-02-17 14:07:00.611, 55.73, 54.14, 113.63, -0.27, 0.19, -0.10, 104.46, 127.26, 111.53, 0.96, 0.89, 0.30, 706.51, 719.87, 298.84, 6.22, 6.02, -19.81
2022-02-17 14:07:03.494, 55.73, 54.14, 113.63, -0.27, 0.19, -0.10, 104.46, 127.26, 111.53, 0.96, 0.89, 0.30, 706.51, 719.87, 298.84, 6.22, 6.02, -19.81
2022-02-17 14:07:03.722, 55.76, 54.14, 113.62, -0.26, 0.16, -0.12, 104.86, 127.03, 111.49, 0.93, 0.88, 0.26, 706.63, 719.87, 298.83, 6.10, 5.90, -19.69
2022-02-17 14:07:06.490, 55.76, 54.14, 113.62, -0.26, 0.16, -0.12, 104.86, 127.03, 111.49, 0.93, 0.88, 0.26, 706.63, 719.87, 298.83, 6.10, 5.90, -19.69
2022-02-17 14:07:06.580, 55.78, 54.14, 113.62, -0.27, 0.17, -0.11, 104.68, 127.48, 111.51, 0.93, 0.89, 0.27, 707.04, 719.87, 298.79, 5.88, 5.72, -19.47
2022-02-17 14:07:09.494, 55.78, 54.14, 113.62, -0.27, 0.17, -0.11, 104.68, 127.48, 111.51, 0.93, 0.89, 0.27, 707.04, 719.87, 298.79, 5.88, 5.72, -19.47
2022-02-17 14:07:09.702, 55.80, 54.14, 113.62, -0.25, 0.15, -0.12, 104.77, 127.67, 111.50, 0.93, 0.89, 0.27, 707.28, 719.87, 298.76, 5.83, 5.68, -19.42
2022-02-17 14:07:12.503, 55.80, 54.14, 113.62, -0.25, 0.15, -0.12, 104.77, 127.67, 111.50, 0.93, 0.89, 0.27, 707.28, 719.87, 298.76, 5.83, 5.68, -19.42
2022-02-17 14:07:12.573, 55.80, 54.14, 113.62, -0.25, 0.15, -0.12, 104.74, 128.20, 111.50, 0.93, 0.89, 0.27, 707.30, 719.87, 298.76, 5.83, 5.69, -19.43
2022-02-17 14:07:15.494, 55.80, 54.14, 113.62, -0.25, 0.15, -0.12, 104.74, 128.20, 111.50, 0.93, 0.89, 0.27, 707.30, 719.87, 298.76, 5.83, 5.69, -19.43
