timestamp, x, y, theta, goalVx, goalVy, goalW, weight, controller, run#, robotid
2022-02-17 15:05:19.022, 627.47, 226.78, 24.20, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.024, 627.48, 226.81, 23.89, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.047, 627.45, 226.80, 24.32, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.066, 627.45, 226.74, 23.78, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.089, 627.44, 226.71, 23.98, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.102, 627.44, 226.79, 23.52, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.152, 627.43, 226.84, 24.22, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.153, 627.51, 226.92, 24.51, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.167, 627.51, 226.95, 24.64, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.217, 627.46, 226.88, 24.63, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.218, 627.42, 226.79, 23.97, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.232, 627.42, 226.69, 24.64, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.282, 627.44, 226.76, 23.78, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.291, 627.48, 226.76, 23.97, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.315, 627.48, 226.77, 24.14, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.329, 627.49, 226.86, 23.68, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.352, 627.47, 226.86, 24.31, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.376, 627.46, 226.78, 24.46, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.390, 627.48, 226.67, 24.33, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.404, 627.48, 226.72, 24.24, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.453, 627.43, 226.85, 23.96, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.455, 627.47, 226.92, 23.73, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.489, 627.43, 226.83, 24.13, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.490, 627.46, 226.75, 23.56, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.520, 627.47, 226.72, 24.19, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.544, 627.44, 226.80, 23.88, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.567, 627.45, 226.82, 23.93, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.590, 627.45, 226.81, 23.60, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.624, 627.48, 226.70, 25.04, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.629, 627.47, 226.74, 24.33, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.653, 627.47, 226.78, 23.84, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.666, 627.47, 226.79, 23.76, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.716, 627.49, 226.77, 24.38, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.717, 627.48, 226.77, 23.94, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.741, 627.46, 226.76, 24.01, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.765, 627.46, 226.79, 23.74, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.789, 627.45, 226.74, 24.73, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.809, 627.47, 226.79, 23.70, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.834, 627.48, 226.74, 24.34, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.856, 627.46, 226.75, 24.29, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.874, 627.48, 226.77, 24.29, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.900, 627.47, 226.79, 24.24, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.918, 627.48, 226.73, 24.83, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.939, 627.46, 226.72, 24.64, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.964, 627.47, 226.74, 24.32, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:19.981, 627.48, 226.78, 23.89, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.002, 627.46, 226.77, 24.51, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.014, 627.49, 226.78, 24.03, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.061, 627.48, 226.74, 24.33, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.062, 627.47, 226.74, 24.41, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.086, 627.47, 226.75, 24.37, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.095, 627.48, 226.77, 24.33, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.145, 627.48, 226.78, 24.11, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.157, 627.47, 226.74, 24.37, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.171, 627.48, 226.74, 24.24, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.195, 627.46, 226.74, 24.32, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.217, 627.48, 226.75, 24.47, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.240, 627.47, 226.77, 24.24, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.259, 627.47, 226.76, 24.06, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.283, 627.46, 226.72, 24.59, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.317, 627.46, 226.75, 24.19, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.318, 627.46, 226.77, 24.14, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.342, 627.46, 226.77, 24.28, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.356, 627.48, 226.77, 23.89, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.406, 627.47, 226.76, 24.01, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.407, 627.46, 226.76, 24.18, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.431, 627.46, 226.75, 24.46, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.445, 627.47, 226.75, 24.60, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.469, 627.47, 226.77, 23.84, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.493, 627.46, 226.76, 23.78, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.516, 627.47, 226.77, 23.73, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.530, 627.49, 226.72, 25.18, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.583, 627.43, 226.75, 24.53, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.584, 627.46, 226.78, 23.73, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.619, 627.47, 226.77, 23.69, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.619, 627.46, 226.77, 23.83, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.748, 627.48, 226.71, 25.18, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.748, 627.47, 226.71, 25.22, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.748, 627.47, 226.78, 23.64, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.748, 627.48, 226.78, 23.48, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.748, 627.47, 226.80, 23.25, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.827, 627.48, 226.77, 23.93, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.827, 627.46, 226.78, 24.14, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.827, 627.48, 226.77, 23.92, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.827, 627.48, 226.78, 23.56, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.892, 627.45, 226.76, 24.04, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.892, 627.44, 226.86, 24.55, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.893, 627.45, 227.32, 24.60, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.925, 627.42, 227.87, 25.48, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.925, 627.25, 228.31, 26.38, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.993, 627.21, 228.95, 26.34, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.993, 627.26, 229.65, 25.22, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:20.994, 627.29, 230.19, 26.34, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.014, 627.23, 230.86, 25.53, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.042, 627.15, 231.46, 25.80, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.044, 627.09, 232.06, 25.70, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.098, 626.97, 232.65, 25.43, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.098, 626.99, 233.31, 23.72, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.119, 626.75, 233.87, 23.95, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.137, 626.53, 234.38, 25.21, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.182, 626.39, 234.97, 24.54, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.183, 626.27, 235.70, 23.05, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.207, 626.05, 236.33, 23.30, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.245, 626.01, 236.89, 23.82, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.259, 625.87, 237.53, 23.33, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.272, 625.86, 238.03, 23.98, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.296, 625.77, 238.59, 23.97, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.310, 625.70, 239.36, 22.55, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.327, 625.58, 239.99, 23.11, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.377, 625.57, 240.65, 23.21, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.378, 625.50, 241.32, 23.13, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.392, 625.46, 241.93, 24.07, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.442, 625.38, 242.72, 23.25, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.443, 625.28, 243.39, 23.17, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.467, 625.24, 244.04, 22.97, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.496, 625.15, 244.67, 23.23, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.526, 625.12, 245.36, 22.71, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.551, 625.10, 245.72, 21.76, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.564, 625.09, 246.68, 22.31, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.565, 625.04, 247.31, 22.46, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.609, 624.99, 248.04, 22.42, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.632, 625.03, 248.72, 22.33, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.646, 625.02, 249.45, 22.47, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.655, 625.08, 250.27, 21.36, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.702, 625.13, 250.90, 22.31, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.704, 625.19, 251.60, 21.91, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.727, 625.26, 252.32, 21.91, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.747, 625.27, 253.15, 21.28, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.771, 625.33, 253.86, 21.98, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.803, 625.34, 254.63, 22.46, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.809, 625.35, 255.51, 22.00, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.841, 625.32, 256.46, 21.07, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.866, 625.32, 257.29, 21.98, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.884, 625.36, 258.11, 22.16, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.902, 625.45, 258.88, 22.20, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.923, 625.51, 259.65, 21.85, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.950, 625.52, 260.45, 22.05, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.965, 625.49, 261.21, 22.96, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:21.987, 625.51, 261.98, 23.41, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.001, 625.57, 262.80, 22.69, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.025, 625.61, 263.57, 22.53, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.049, 625.65, 264.33, 23.06, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.098, 625.66, 265.08, 24.12, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.100, 625.74, 265.57, 23.56, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.120, 625.83, 266.58, 22.38, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.134, 625.82, 267.21, 23.57, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.166, 625.83, 268.08, 22.49, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.171, 625.84, 268.76, 23.09, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.221, 625.90, 269.47, 23.05, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.223, 625.91, 270.22, 23.54, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.246, 625.92, 270.95, 23.44, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.260, 625.96, 271.80, 22.07, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.284, 625.93, 272.52, 22.61, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.324, 625.85, 273.17, 24.27, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.329, 625.76, 273.95, 23.74, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.357, 625.69, 274.70, 23.83, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.395, 625.57, 275.47, 23.58, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.396, 625.53, 276.18, 23.82, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.425, 625.48, 276.99, 23.28, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.444, 625.44, 277.71, 23.00, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.466, 625.41, 278.41, 23.70, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.485, 625.33, 279.23, 22.78, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.556, 625.22, 280.01, 22.55, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.558, 625.13, 280.75, 22.88, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.560, 625.05, 281.51, 22.44, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.576, 625.00, 282.21, 23.12, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.600, 624.92, 282.97, 22.62, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.609, 624.88, 283.74, 22.05, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.643, 624.78, 284.08, 21.30, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.672, 624.69, 285.09, 22.27, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.674, 624.60, 285.77, 22.75, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.698, 624.47, 286.39, 22.52, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.712, 624.42, 287.05, 22.62, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.761, 624.33, 287.84, 21.49, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.762, 624.27, 288.53, 21.94, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.776, 624.18, 289.26, 22.18, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.826, 624.07, 290.01, 21.91, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.827, 624.02, 290.66, 22.02, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
2022-02-17 15:05:22.851, 623.92, 291.44, 21.83, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:74:40:E3
