timestamp, xKp, xKr, xTh1, xTh2, xTh3, xTh4, yKp, yKr, yTh1, yTh2, yTh3, yTh4, thKp, thKr, thTh1, thTh2, thTh3, thTh4
2022-02-17 13:17:22.335, 55.03, 54.14, 113.69, 0.11, 0.22, -0.37, 108.43, 111.32, 111.13, 0.74, 0.64, 0.34, 682.63, 719.87, 301.23, 8.33, 5.87, -20.39
2022-02-17 13:17:25.282, 55.03, 54.14, 113.69, 0.11, 0.22, -0.37, 108.43, 111.32, 111.13, 0.74, 0.64, 0.34, 682.63, 719.87, 301.23, 8.33, 5.87, -20.39
2022-02-17 13:17:25.356, 55.06, 54.14, 113.69, 0.11, 0.21, -0.37, 108.18, 111.78, 111.16, 0.75, 0.66, 0.37, 685.33, 719.87, 300.96, 7.62, 5.08, -19.60
2022-02-17 13:17:28.237, 55.06, 54.14, 113.69, 0.11, 0.21, -0.37, 108.18, 111.78, 111.16, 0.75, 0.66, 0.37, 685.33, 719.87, 300.96, 7.62, 5.08, -19.60
2022-02-17 13:17:28.319, 55.07, 54.14, 113.69, 0.09, 0.22, -0.38, 108.53, 111.53, 111.12, 0.75, 0.64, 0.34, 685.82, 719.87, 300.91, 7.44, 4.87, -19.39
2022-02-17 13:17:31.234, 55.07, 54.14, 113.69, 0.09, 0.22, -0.38, 108.53, 111.53, 111.12, 0.75, 0.64, 0.34, 685.82, 719.87, 300.91, 7.44, 4.87, -19.39
2022-02-17 13:17:31.291, 55.25, 54.14, 113.67, 0.03, 0.19, -0.34, 108.44, 111.99, 111.13, 0.75, 0.65, 0.35, 687.48, 719.87, 300.75, 7.51, 4.60, -19.12
2022-02-17 13:17:34.279, 55.25, 54.14, 113.67, 0.03, 0.19, -0.34, 108.44, 111.99, 111.13, 0.75, 0.65, 0.35, 687.48, 719.87, 300.75, 7.51, 4.60, -19.12
2022-02-17 13:17:34.360, 55.34, 54.14, 113.66, 0.05, 0.20, -0.37, 108.16, 112.74, 111.16, 0.76, 0.67, 0.36, 689.85, 719.87, 300.51, 6.87, 5.27, -19.82
2022-02-17 13:17:37.241, 55.34, 54.14, 113.66, 0.05, 0.20, -0.37, 108.16, 112.74, 111.16, 0.76, 0.67, 0.36, 689.85, 719.87, 300.51, 6.87, 5.27, -19.82
2022-02-17 13:17:37.323, 55.41, 54.14, 113.66, 0.02, 0.21, -0.33, 107.44, 113.63, 111.23, 0.80, 0.71, 0.37, 690.55, 719.87, 300.44, 6.90, 5.12, -19.74
2022-02-17 13:17:40.229, 55.41, 54.14, 113.66, 0.02, 0.21, -0.33, 107.44, 113.63, 111.23, 0.80, 0.71, 0.37, 690.55, 719.87, 300.44, 6.90, 5.12, -19.74
2022-02-17 13:17:47.635, 55.41, 54.14, 113.66, 0.02, 0.21, -0.33, 107.44, 113.63, 111.23, 0.80, 0.71, 0.37, 690.55, 719.87, 300.44, 6.90, 5.12, -19.74
2022-02-17 13:17:47.756, 54.87, 54.14, 113.71, 0.06, 0.33, -0.34, 108.17, 111.29, 111.16, 0.74, 0.65, 0.35, 680.43, 719.87, 301.45, 9.10, 6.51, -21.13
2022-02-17 13:17:50.778, 54.87, 54.14, 113.71, 0.06, 0.33, -0.34, 108.17, 111.29, 111.16, 0.74, 0.65, 0.35, 680.43, 719.87, 301.45, 9.10, 6.51, -21.13
2022-02-17 13:17:50.853, 54.87, 54.14, 113.71, 0.06, 0.33, -0.34, 108.07, 111.46, 111.17, 0.75, 0.67, 0.38, 682.43, 719.87, 301.25, 8.51, 5.93, -20.60
2022-02-17 13:17:53.782, 54.87, 54.14, 113.71, 0.06, 0.33, -0.34, 108.07, 111.46, 111.17, 0.75, 0.67, 0.38, 682.43, 719.87, 301.25, 8.51, 5.93, -20.60
2022-02-17 13:17:53.871, 54.89, 54.14, 113.71, 0.04, 0.34, -0.35, 108.07, 111.51, 111.17, 0.75, 0.68, 0.39, 682.78, 719.87, 301.22, 8.35, 5.79, -20.47
2022-02-17 13:17:56.757, 54.89, 54.14, 113.71, 0.04, 0.34, -0.35, 108.07, 111.51, 111.17, 0.75, 0.68, 0.39, 682.78, 719.87, 301.22, 8.35, 5.79, -20.47
2022-02-17 13:17:56.844, 54.95, 54.14, 113.70, 0.01, 0.32, -0.33, 107.83, 112.02, 111.19, 0.75, 0.73, 0.43, 683.77, 719.87, 301.12, 8.50, 5.45, -20.16
2022-02-17 13:17:59.773, 54.95, 54.14, 113.70, 0.01, 0.32, -0.33, 107.83, 112.02, 111.19, 0.75, 0.73, 0.43, 683.77, 719.87, 301.12, 8.50, 5.45, -20.16
2022-02-17 13:17:59.841, 54.97, 54.14, 113.70, 0.02, 0.33, -0.34, 107.64, 112.39, 111.21, 0.78, 0.77, 0.45, 686.43, 719.87, 300.85, 7.74, 6.21, -20.93
2022-02-17 13:18:02.813, 54.97, 54.14, 113.70, 0.02, 0.33, -0.34, 107.64, 112.39, 111.21, 0.78, 0.77, 0.45, 686.43, 719.87, 300.85, 7.74, 6.21, -20.93
2022-02-17 13:18:02.863, 54.99, 54.14, 113.70, 0.00, 0.33, -0.32, 108.10, 112.06, 111.17, 0.75, 0.73, 0.44, 686.62, 719.87, 300.83, 7.68, 6.28, -20.99
2022-02-17 13:18:05.758, 54.99, 54.14, 113.70, 0.00, 0.33, -0.32, 108.10, 112.06, 111.17, 0.75, 0.73, 0.44, 686.62, 719.87, 300.83, 7.68, 6.28, -20.99
2022-02-17 13:18:05.835, 55.03, 54.14, 113.69, -0.01, 0.35, -0.34, 107.92, 112.58, 111.19, 0.78, 0.76, 0.45, 689.14, 719.87, 300.58, 7.17, 6.79, -20.73
2022-02-17 13:18:08.778, 55.03, 54.14, 113.69, -0.01, 0.35, -0.34, 107.92, 112.58, 111.19, 0.78, 0.76, 0.45, 689.14, 719.87, 300.58, 7.17, 6.79, -20.73
2022-02-17 13:18:08.861, 55.11, 54.14, 113.69, -0.00, 0.31, -0.32, 107.54, 113.31, 111.22, 0.81, 0.76, 0.47, 692.01, 719.87, 300.29, 7.86, 6.26, -21.43
2022-02-17 13:18:11.791, 55.11, 54.14, 113.69, -0.00, 0.31, -0.32, 107.54, 113.31, 111.22, 0.81, 0.76, 0.47, 692.01, 719.87, 300.29, 7.86, 6.26, -21.43
2022-02-17 13:18:11.867, 55.17, 54.14, 113.68, 0.01, 0.29, -0.33, 107.75, 113.40, 111.20, 0.80, 0.76, 0.46, 693.66, 719.87, 300.13, 7.28, 5.72, -20.84
2022-02-17 13:18:14.777, 55.17, 54.14, 113.68, 0.01, 0.29, -0.33, 107.75, 113.40, 111.20, 0.80, 0.76, 0.46, 693.66, 719.87, 300.13, 7.28, 5.72, -20.84
2022-02-17 13:18:14.844, 55.20, 54.14, 113.68, 0.01, 0.29, -0.33, 107.00, 114.65, 111.28, 0.82, 0.79, 0.50, 694.61, 719.87, 300.03, 7.25, 5.60, -20.80
2022-02-17 13:18:17.759, 55.20, 54.14, 113.68, 0.01, 0.29, -0.33, 107.00, 114.65, 111.28, 0.82, 0.79, 0.50, 694.61, 719.87, 300.03, 7.25, 5.60, -20.80
2022-02-17 13:18:24.167, 55.20, 54.14, 113.68, 0.01, 0.29, -0.33, 107.00, 114.65, 111.28, 0.82, 0.79, 0.50, 694.61, 719.87, 300.03, 7.25, 5.60, -20.80
2022-02-17 13:18:24.365, 54.87, 54.14, 113.71, 0.06, 0.33, -0.34, 108.17, 111.29, 111.16, 0.74, 0.65, 0.35, 680.43, 719.87, 301.45, 9.10, 6.51, -21.13
2022-02-17 13:18:27.304, 54.87, 54.14, 113.71, 0.06, 0.33, -0.34, 108.17, 111.29, 111.16, 0.74, 0.65, 0.35, 680.43, 719.87, 301.45, 9.10, 6.51, -21.13
2022-02-17 13:18:27.364, 54.88, 54.14, 113.71, 0.07, 0.32, -0.34, 108.05, 111.55, 111.17, 0.78, 0.65, 0.39, 681.33, 719.87, 301.36, 9.43, 6.33, -21.47
2022-02-17 13:18:30.292, 54.88, 54.14, 113.71, 0.07, 0.32, -0.34, 108.05, 111.55, 111.17, 0.78, 0.65, 0.39, 681.33, 719.87, 301.36, 9.43, 6.33, -21.47
2022-02-17 13:18:30.355, 54.89, 54.14, 113.71, 0.07, 0.31, -0.35, 107.98, 111.73, 111.18, 0.80, 0.66, 0.42, 683.83, 719.87, 301.11, 8.68, 5.59, -20.72
2022-02-17 13:18:33.297, 54.89, 54.14, 113.71, 0.07, 0.31, -0.35, 107.98, 111.73, 111.18, 0.80, 0.66, 0.42, 683.83, 719.87, 301.11, 8.68, 5.59, -20.72
2022-02-17 13:18:33.368, 54.91, 54.14, 113.71, 0.05, 0.33, -0.35, 108.08, 111.70, 111.17, 0.80, 0.65, 0.41, 684.80, 719.87, 301.01, 8.42, 5.33, -20.48
2022-02-17 13:18:36.289, 54.91, 54.14, 113.71, 0.05, 0.33, -0.35, 108.08, 111.70, 111.17, 0.80, 0.65, 0.41, 684.80, 719.87, 301.01, 8.42, 5.33, -20.48
2022-02-17 13:18:36.375, 54.92, 54.14, 113.71, 0.04, 0.33, -0.35, 107.97, 111.98, 111.18, 0.80, 0.67, 0.43, 686.09, 719.87, 300.88, 7.98, 4.86, -20.02
2022-02-17 13:18:39.320, 54.92, 54.14, 113.71, 0.04, 0.33, -0.35, 107.97, 111.98, 111.18, 0.80, 0.67, 0.43, 686.09, 719.87, 300.88, 7.98, 4.86, -20.02
2022-02-17 13:18:39.420, 55.00, 54.14, 113.70, -0.00, 0.35, -0.38, 108.29, 111.77, 111.15, 0.80, 0.65, 0.40, 686.45, 719.87, 300.85, 7.92, 4.81, -19.97
2022-02-17 13:18:42.295, 55.00, 54.14, 113.70, -0.00, 0.35, -0.38, 108.29, 111.77, 111.15, 0.80, 0.65, 0.40, 686.45, 719.87, 300.85, 7.92, 4.81, -19.97
2022-02-17 13:18:42.360, 55.02, 54.14, 113.70, -0.02, 0.34, -0.37, 108.39, 111.82, 111.14, 0.80, 0.64, 0.40, 686.64, 719.87, 300.83, 7.85, 4.82, -19.98
2022-02-17 13:18:45.300, 55.02, 54.14, 113.70, -0.02, 0.34, -0.37, 108.39, 111.82, 111.14, 0.80, 0.64, 0.40, 686.64, 719.87, 300.83, 7.85, 4.82, -19.98
2022-02-17 13:18:45.472, 55.09, 54.14, 113.69, -0.07, 0.37, -0.39, 108.94, 111.53, 111.08, 0.80, 0.61, 0.36, 686.73, 719.87, 300.82, 7.87, 4.83, -19.99
2022-02-17 13:18:48.284, 55.09, 54.14, 113.69, -0.07, 0.37, -0.39, 108.94, 111.53, 111.08, 0.80, 0.61, 0.36, 686.73, 719.87, 300.82, 7.87, 4.83, -19.99
2022-02-17 13:18:48.360, 55.12, 54.14, 113.69, -0.08, 0.36, -0.38, 109.28, 111.53, 111.05, 0.80, 0.59, 0.35, 686.89, 719.87, 300.80, 7.82, 4.84, -20.00
2022-02-17 13:18:51.303, 55.12, 54.14, 113.69, -0.08, 0.36, -0.38, 109.28, 111.53, 111.05, 0.80, 0.59, 0.35, 686.89, 719.87, 300.80, 7.82, 4.84, -20.00
2022-02-17 13:18:51.387, 55.22, 54.14, 113.68, -0.09, 0.38, -0.41, 108.68, 112.60, 111.11, 0.80, 0.62, 0.37, 687.47, 719.87, 300.75, 7.83, 5.06, -20.22
2022-02-17 13:18:54.294, 55.22, 54.14, 113.68, -0.09, 0.38, -0.41, 108.68, 112.60, 111.11, 0.80, 0.62, 0.37, 687.47, 719.87, 300.75, 7.83, 5.06, -20.22
2022-02-17 13:19:03.590, 55.22, 54.14, 113.68, -0.09, 0.38, -0.41, 108.68, 112.60, 111.11, 0.80, 0.62, 0.37, 687.47, 719.87, 300.75, 7.83, 5.06, -20.22
2022-02-17 13:19:03.776, 54.87, 54.14, 113.71, 0.06, 0.33, -0.34, 108.17, 111.29, 111.16, 0.74, 0.65, 0.35, 680.43, 719.87, 301.45, 9.10, 6.51, -21.13
2022-02-17 13:19:06.699, 54.87, 54.14, 113.71, 0.06, 0.33, -0.34, 108.17, 111.29, 111.16, 0.74, 0.65, 0.35, 680.43, 719.87, 301.45, 9.10, 6.51, -21.13
2022-02-17 13:19:06.804, 54.87, 54.14, 113.71, 0.06, 0.32, -0.34, 108.00, 111.71, 111.18, 0.80, 0.66, 0.42, 681.72, 719.87, 301.32, 9.32, 6.17, -21.48
2022-02-17 13:19:09.707, 54.87, 54.14, 113.71, 0.06, 0.32, -0.34, 108.00, 111.71, 111.18, 0.80, 0.66, 0.42, 681.72, 719.87, 301.32, 9.32, 6.17, -21.48
2022-02-17 13:19:09.774, 54.88, 54.14, 113.71, 0.06, 0.32, -0.34, 107.85, 112.12, 111.19, 0.84, 0.69, 0.47, 684.48, 719.87, 301.04, 8.49, 5.35, -20.89
