timestamp, x, y, theta, goalVx, goalVy, goalW, weight, controller, run#, robotid
2022-02-17 14:14:40.805, 729.25, 193.24, 335.47, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:40.806, 729.25, 193.24, 335.69, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:40.826, 729.24, 193.19, 336.65, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:40.850, 729.24, 193.20, 336.73, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:40.874, 729.25, 193.20, 336.17, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:40.898, 729.26, 193.24, 336.46, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:40.921, 729.25, 193.21, 336.28, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:40.922, 729.25, 193.25, 336.37, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:40.972, 729.25, 193.25, 336.32, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:40.981, 729.25, 193.20, 335.97, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.005, 729.26, 193.20, 336.78, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.034, 729.25, 193.22, 336.90, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.069, 729.26, 193.21, 337.23, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.070, 729.25, 193.21, 336.95, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.098, 729.27, 193.25, 336.38, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.116, 729.26, 193.22, 336.17, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.157, 729.25, 193.21, 335.93, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.159, 729.26, 193.26, 336.33, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.173, 729.24, 193.21, 336.20, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.186, 729.25, 193.23, 335.88, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.210, 729.24, 193.23, 336.45, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.262, 729.25, 193.24, 336.32, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.263, 729.24, 193.21, 336.19, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.294, 729.23, 193.22, 336.24, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.316, 729.23, 193.25, 335.78, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.330, 729.26, 193.25, 336.23, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.363, 729.25, 193.23, 336.63, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.364, 729.26, 193.23, 336.54, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.383, 729.27, 193.25, 336.36, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.418, 729.26, 193.22, 336.67, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.440, 729.28, 193.22, 336.46, 0.00, 50.00, 0.00, 0, , , 00:06:66:74:40:E3
2022-02-17 14:14:41.464, 729.25, 193.27, 336.00, 0.00, 50.00, 0.00, 0, a, , 00:06:66:74:40:E3
2022-02-17 14:14:41.487, 729.25, 193.23, 336.13, 0.00, 50.00, 0.00, 0, a, , 00:06:66:74:40:E3
2022-02-17 14:14:41.501, 729.26, 193.25, 336.87, 0.00, 50.00, 0.00, 0, a, , 00:06:66:74:40:E3
2022-02-17 14:14:41.525, 729.28, 193.25, 336.13, 0.00, 50.00, 0.00, 0, a, , 00:06:66:74:40:E3
2022-02-17 14:14:41.542, 729.26, 193.25, 336.32, 0.00, 50.00, 0.00, 0, a, , 00:06:66:74:40:E3
2022-02-17 14:14:41.564, 729.26, 193.25, 335.52, 0.00, 50.00, 0.00, 0, a, , 00:06:66:74:40:E3
2022-02-17 14:14:41.587, 729.24, 193.25, 337.08, 0.00, 50.00, 0.00, 0, ad, , 00:06:66:74:40:E3
2022-02-17 14:14:41.611, 729.28, 193.23, 336.58, 0.00, 50.00, 0.00, 0, ad, , 00:06:66:74:40:E3
2022-02-17 14:14:41.629, 729.25, 193.26, 336.17, 0.00, 50.00, 0.00, 0, ad, , 00:06:66:74:40:E3
2022-02-17 14:14:41.667, 729.24, 193.25, 336.09, 0.00, 50.00, 0.00, 0, ad, , 00:06:66:74:40:E3
2022-02-17 14:14:41.668, 729.25, 193.22, 336.14, 0.00, 50.00, 0.00, 0, ad, , 00:06:66:74:40:E3
2022-02-17 14:14:41.694, 729.25, 193.26, 335.54, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.717, 729.26, 193.26, 335.59, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.757, 729.25, 193.21, 337.16, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.759, 729.26, 193.23, 336.32, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.782, 729.24, 193.26, 335.29, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.796, 729.26, 193.26, 335.33, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.820, 729.24, 193.27, 336.04, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.843, 729.25, 193.25, 335.42, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.867, 729.25, 193.24, 335.77, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.901, 729.26, 193.25, 336.09, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.906, 729.25, 193.19, 336.95, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.954, 729.26, 193.26, 336.96, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.980, 729.25, 193.26, 336.82, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:41.981, 729.26, 193.22, 336.47, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.005, 729.25, 193.22, 336.77, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.031, 729.25, 193.20, 336.73, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.053, 729.25, 193.20, 336.41, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.056, 729.24, 193.20, 336.19, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.077, 729.25, 193.20, 336.61, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.124, 729.24, 193.21, 336.55, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.125, 729.24, 193.23, 336.25, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.149, 729.24, 193.23, 336.29, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.173, 729.23, 193.24, 336.29, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.187, 729.24, 193.24, 336.83, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.218, 729.24, 193.21, 336.25, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.245, 729.24, 193.24, 335.95, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.275, 729.24, 193.23, 335.95, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.276, 729.26, 193.25, 335.89, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.300, 729.25, 193.25, 336.16, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.314, 729.25, 193.25, 335.84, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.338, 729.25, 193.27, 335.64, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.361, 729.25, 193.27, 336.17, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.385, 729.25, 193.27, 336.10, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.399, 729.24, 193.24, 336.09, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.449, 729.26, 193.21, 336.27, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.450, 729.25, 193.21, 336.04, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.473, 729.24, 193.25, 335.84, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.482, 729.25, 193.26, 335.15, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.532, 729.25, 193.25, 335.73, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.534, 729.23, 193.25, 336.08, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.557, 729.25, 193.24, 336.05, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.576, 729.23, 193.24, 335.80, 0.00, 50.00, 0.00, 0, ada, , 00:06:66:74:40:E3
2022-02-17 14:14:42.623, 729.25, 193.22, 335.73, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:42.623, 729.24, 193.26, 335.47, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:42.646, 729.25, 193.26, 335.34, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:42.655, 729.23, 193.27, 335.55, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:42.705, 729.24, 193.25, 335.43, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:42.714, 729.26, 193.24, 335.89, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:42.741, 729.27, 193.24, 335.24, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:42.755, 729.26, 193.24, 335.69, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:42.779, 729.28, 193.24, 335.51, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:42.792, 729.26, 193.24, 335.96, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:42.817, 729.26, 193.25, 335.78, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:42.841, 729.25, 193.27, 335.29, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:42.865, 729.28, 193.24, 335.83, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:42.878, 729.25, 193.24, 335.47, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:42.902, 729.24, 193.23, 335.69, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:42.919, 729.26, 193.26, 335.28, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:42.940, 729.26, 193.26, 335.60, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:42.965, 729.23, 193.26, 335.87, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.015, 729.25, 193.22, 335.64, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.016, 729.24, 193.24, 335.53, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.030, 729.27, 193.24, 336.05, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.053, 729.24, 193.26, 335.98, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.095, 729.24, 193.26, 334.80, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.095, 729.24, 193.28, 335.25, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.126, 729.24, 193.28, 335.57, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.142, 729.23, 193.25, 335.61, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.163, 729.24, 193.24, 335.48, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.176, 729.24, 193.24, 336.05, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.200, 729.23, 193.21, 336.02, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.225, 729.23, 193.21, 336.55, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.249, 729.24, 193.18, 337.06, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.266, 729.25, 193.22, 336.90, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.288, 729.26, 193.20, 336.86, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.310, 729.25, 193.20, 336.81, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.332, 729.24, 193.20, 336.33, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.369, 729.26, 193.20, 336.29, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.392, 729.24, 193.19, 336.82, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.423, 729.24, 193.23, 335.92, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.424, 729.25, 193.24, 336.16, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.441, 729.25, 193.27, 335.43, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.469, 729.24, 193.24, 335.84, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.493, 729.25, 193.24, 335.87, 0.00, 50.00, 0.00, 0, adapr, , 00:06:66:74:40:E3
2022-02-17 14:14:43.506, 729.24, 193.26, 336.09, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:43.530, 729.28, 193.22, 336.23, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:43.570, 729.25, 193.22, 336.71, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:43.571, 729.25, 193.23, 336.23, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:43.594, 729.25, 193.19, 336.99, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:43.607, 729.27, 193.25, 336.22, 0.00, 50.00, 0.00, 0, adap, , 00:06:66:74:40:E3
2022-02-17 14:14:43.657, 729.24, 193.25, 336.19, 0.00, 50.00, 0.00, 0, adapt, , 00:06:66:74:40:E3
2022-02-17 14:14:43.659, 729.25, 193.26, 335.69, 0.00, 50.00, 0.00, 0, adapt, , 00:06:66:74:40:E3
2022-02-17 14:14:43.682, 729.26, 193.26, 335.24, 0.00, 50.00, 0.00, 0, adapt, , 00:06:66:74:40:E3
2022-02-17 14:14:43.696, 729.26, 193.28, 335.68, 0.00, 50.00, 0.00, 0, adapt, , 00:06:66:74:40:E3
2022-02-17 14:14:43.720, 729.27, 193.25, 336.12, 0.00, 50.00, 0.00, 0, adapt, , 00:06:66:74:40:E3
2022-02-17 14:14:43.744, 729.25, 193.25, 335.77, 0.00, 50.00, 0.00, 0, adapt, , 00:06:66:74:40:E3
2022-02-17 14:14:43.767, 729.25, 193.25, 336.54, 0.00, 50.00, 0.00, 0, adapt, , 00:06:66:74:40:E3
2022-02-17 14:14:43.781, 729.25, 193.22, 336.14, 0.00, 50.00, 0.00, 0, adapti, , 00:06:66:74:40:E3
2022-02-17 14:14:43.831, 729.24, 193.22, 337.68, 0.00, 50.00, 0.00, 0, adapti, , 00:06:66:74:40:E3
2022-02-17 14:14:43.842, 729.25, 193.22, 335.55, 0.00, 50.00, 0.00, 0, adapti, , 00:06:66:74:40:E3
2022-02-17 14:14:43.864, 729.25, 193.19, 336.85, 0.00, 50.00, 0.00, 0, adapti, , 00:06:66:74:40:E3
2022-02-17 14:14:43.865, 729.27, 193.16, 337.20, 0.00, 50.00, 0.00, 0, adapti, , 00:06:66:74:40:E3
2022-02-17 14:14:43.888, 729.25, 193.23, 336.07, 0.00, 50.00, 0.00, 0, adapti, , 00:06:66:74:40:E3
2022-02-17 14:14:43.913, 729.24, 193.24, 336.14, 0.00, 50.00, 0.00, 0, adapti, , 00:06:66:74:40:E3
2022-02-17 14:14:43.937, 729.25, 193.23, 336.12, 0.00, 50.00, 0.00, 0, adapti, , 00:06:66:74:40:E3
2022-02-17 14:14:43.951, 729.24, 193.25, 335.29, 0.00, 50.00, 0.00, 0, adapti, , 00:06:66:74:40:E3
2022-02-17 14:14:43.978, 729.25, 193.23, 336.02, 0.00, 50.00, 0.00, 0, adapti, , 00:06:66:74:40:E3
2022-02-17 14:14:44.002, 729.26, 193.26, 335.24, 0.00, 50.00, 0.00, 0, adaptiv, , 00:06:66:74:40:E3
2022-02-17 14:14:44.026, 729.23, 193.25, 335.64, 0.00, 50.00, 0.00, 0, adaptiv, , 00:06:66:74:40:E3
2022-02-17 14:14:44.040, 729.27, 193.25, 335.50, 0.00, 50.00, 0.00, 0, adaptiv, , 00:06:66:74:40:E3
2022-02-17 14:14:44.065, 729.26, 193.25, 335.71, 0.00, 50.00, 0.00, 0, adaptiv, , 00:06:66:74:40:E3
2022-02-17 14:14:44.089, 729.26, 193.23, 335.28, 0.00, 50.00, 0.00, 0, adaptiv, , 00:06:66:74:40:E3
2022-02-17 14:14:44.121, 729.24, 193.27, 335.51, 0.00, 50.00, 0.00, 0, adaptiv, , 00:06:66:74:40:E3
2022-02-17 14:14:44.122, 729.25, 193.24, 335.69, 0.00, 50.00, 0.00, 0, adaptiv, , 00:06:66:74:40:E3
