timestamp, x, y, theta, goalVx, goalVy, goalW, weight, controller, run#, robotid
2022-02-17 13:46:22.094, 846.31, 146.29, 252.99, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.118, 846.32, 146.28, 252.99, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.142, 846.32, 146.28, 252.89, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.166, 846.32, 146.29, 252.99, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.169, 846.33, 146.29, 253.00, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.193, 846.32, 146.29, 252.99, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.218, 846.32, 146.28, 252.89, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.245, 846.32, 146.28, 252.89, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.268, 846.31, 146.28, 252.95, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.292, 846.32, 146.29, 252.99, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.305, 846.33, 146.28, 252.96, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.334, 846.32, 146.28, 252.99, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.366, 846.33, 146.28, 252.90, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.383, 846.32, 146.28, 252.89, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.401, 846.32, 146.28, 252.96, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.412, 846.32, 146.28, 252.87, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.434, 846.32, 146.29, 252.99, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.484, 846.32, 146.28, 252.89, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.485, 846.32, 146.29, 252.99, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.499, 846.31, 146.29, 252.99, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.544, 846.33, 146.29, 253.00, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.544, 846.31, 146.28, 252.89, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.567, 846.32, 146.29, 252.99, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.586, 846.32, 146.28, 252.77, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.599, 846.32, 146.28, 252.87, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:22.630, 846.33, 146.29, 252.97, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:25.857, 846.32, 146.28, 252.89, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:25.858, 846.10, 146.35, 252.33, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:25.984, 846.31, 146.29, 253.14, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:26.086, 846.32, 146.29, 253.06, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:26.191, 846.32, 146.28, 252.89, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:26.292, 846.32, 146.28, 252.77, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:26.377, 846.32, 146.29, 252.99, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:26.879, 846.32, 146.28, 252.80, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:27.392, 846.32, 146.30, 253.88, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:27.992, 846.32, 146.28, 252.84, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:28.392, 846.32, 146.28, 252.80, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:28.992, 846.33, 146.28, 252.87, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:29.392, 846.32, 146.29, 252.89, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:29.748, 845.97, 146.86, 253.77, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:29.853, 846.22, 151.40, 253.10, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:29.953, 846.57, 155.79, 252.55, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:30.067, 846.51, 160.30, 254.43, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:30.167, 846.37, 165.07, 255.27, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:30.268, 846.17, 169.93, 255.87, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:30.374, 846.03, 175.57, 257.67, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:30.500, 846.10, 181.41, 259.02, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:30.600, 846.43, 186.39, 259.08, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:30.704, 847.03, 192.05, 259.60, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:30.805, 847.77, 197.43, 259.42, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:30.899, 848.22, 201.97, 259.13, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:31.024, 848.42, 206.74, 260.19, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:31.125, 848.22, 211.70, 261.70, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:31.225, 847.94, 216.79, 262.37, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:31.339, 847.81, 221.77, 263.44, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:31.440, 847.95, 227.04, 264.56, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:31.546, 847.93, 232.70, 264.92, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:31.655, 847.75, 237.89, 265.39, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:31.755, 847.66, 243.90, 266.75, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:31.855, 847.93, 249.10, 266.24, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:31.981, 848.13, 253.82, 266.70, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:32.080, 847.86, 258.48, 267.79, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:32.182, 847.53, 262.48, 266.81, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:32.295, 847.32, 267.21, 267.91, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:32.413, 847.17, 271.58, 268.10, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:32.501, 847.07, 276.62, 269.61, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:32.604, 847.00, 282.27, 270.20, 0.00, 50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:32.713, 846.77, 287.60, 270.20, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:32.813, 846.09, 285.92, 271.10, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:32.944, 846.44, 281.50, 271.71, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:33.031, 846.32, 277.50, 270.30, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:33.139, 846.53, 272.80, 270.21, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:33.240, 846.87, 267.76, 268.70, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:33.369, 847.16, 262.18, 268.72, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:33.458, 847.52, 257.06, 268.51, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:33.557, 847.66, 251.38, 268.21, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:33.657, 848.33, 246.04, 268.51, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:33.787, 848.48, 241.11, 269.21, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:33.887, 848.62, 236.47, 269.51, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:33.980, 848.89, 231.94, 268.62, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:34.080, 848.94, 227.50, 268.13, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:34.185, 848.84, 222.28, 268.03, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:34.312, 848.96, 217.05, 266.86, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:34.411, 848.99, 211.56, 266.57, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:34.515, 848.88, 205.85, 266.07, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:34.615, 848.96, 200.21, 266.18, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:34.790, 849.21, 194.76, 266.19, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:34.992, 849.13, 190.29, 265.48, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:34.994, 849.04, 185.61, 264.49, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:35.192, 849.14, 181.66, 264.08, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:35.194, 848.81, 177.29, 262.11, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:35.395, 848.30, 172.50, 260.12, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:35.395, 848.14, 167.96, 257.74, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:35.595, 847.76, 163.18, 256.72, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:35.595, 847.71, 158.11, 255.38, 0.00, -50.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:35.794, 847.61, 152.31, 254.49, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:35.794, 847.70, 146.72, 254.07, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:35.912, 847.72, 141.68, 253.92, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:36.018, 848.17, 144.73, 252.97, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:36.107, 849.02, 151.52, 253.45, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:36.211, 849.70, 158.22, 252.68, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:36.313, 849.79, 165.14, 254.68, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:36.412, 849.67, 173.13, 255.75, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:36.539, 849.59, 181.62, 257.96, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:36.639, 849.73, 190.08, 257.00, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:36.740, 849.77, 198.51, 259.17, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:36.842, 850.23, 205.87, 261.18, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:36.956, 850.50, 213.24, 260.75, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:37.058, 850.37, 220.90, 261.75, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:37.157, 850.33, 228.98, 263.56, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:37.289, 850.43, 237.62, 264.50, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:37.390, 850.41, 246.57, 265.54, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:37.492, 850.61, 254.07, 265.52, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:37.592, 850.64, 261.32, 266.30, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:37.693, 850.38, 268.66, 267.19, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:37.801, 850.18, 276.46, 268.41, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:37.903, 849.77, 284.89, 268.91, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:38.003, 849.59, 293.40, 270.00, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:38.131, 849.49, 301.52, 270.40, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:38.232, 849.67, 308.98, 270.70, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:38.333, 849.23, 316.13, 271.60, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:38.452, 848.83, 323.47, 272.61, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:38.552, 848.23, 331.54, 273.57, 0.00, 75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:38.637, 847.88, 339.68, 273.99, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:38.764, 847.25, 347.40, 274.08, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:38.861, 846.24, 341.39, 276.56, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:38.960, 846.67, 335.01, 276.71, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:39.060, 847.36, 328.01, 274.30, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:39.185, 847.84, 321.18, 274.22, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:39.287, 848.40, 313.22, 273.49, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:39.392, 848.84, 304.31, 273.71, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:39.500, 849.65, 295.21, 273.39, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:39.600, 849.83, 287.65, 273.10, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:39.710, 850.07, 280.67, 272.38, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:39.810, 850.06, 273.97, 272.30, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:39.910, 850.78, 267.06, 273.20, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:40.060, 851.12, 258.81, 272.09, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:40.135, 851.59, 250.04, 271.61, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:40.239, 851.95, 241.55, 271.10, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:40.345, 852.03, 234.20, 270.40, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:40.465, 852.09, 226.91, 270.30, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:40.565, 852.18, 219.47, 269.22, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:40.665, 852.59, 212.17, 268.43, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:40.790, 852.65, 203.77, 268.25, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:40.876, 853.11, 195.23, 267.94, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:40.990, 852.94, 188.03, 266.82, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:41.192, 852.88, 180.89, 267.21, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:41.194, 852.71, 173.42, 264.61, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:41.403, 852.67, 165.91, 263.68, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:41.596, 852.59, 157.89, 263.20, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:41.597, 852.85, 149.85, 263.07, 0.00, -75.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:41.797, 853.15, 141.50, 263.29, 0.00, 100.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:41.797, 853.14, 134.03, 262.61, 0.00, 100.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:41.847, 853.13, 126.81, 261.48, 0.00, 100.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:41.945, 852.87, 120.53, 258.69, 0.00, 100.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:42.040, 853.82, 130.31, 258.03, 0.00, 100.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:42.140, 853.71, 141.10, 258.75, 0.00, 100.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
2022-02-17 13:46:42.240, 853.65, 151.81, 260.10, 0.00, 100.00, 0.00, 0, old, 1, 00:06:66:E7:8A:D1
